controller,seed,step,phase,J_full,J_control,coverage,concentration,entropy,eig,movement,latency,zone_accuracy,infeasible_proposals,baseline_coverage
InfoBO,4,11,before,1.5369725883522627,1.5369725883522627,0.5083333333333333,0.8862851908285232,0.3411162990834542,0.7803660785742513,0.5504534492280789,0.4153612638326777,0.35833333333333334,0,0.875
InfoBO,4,12,after,0.6516343273495772,0.6516343273495772,0.2916666666666667,0.6353987354495902,0.9089584736613924,0.20039160837693068,0.28375233117678256,0.32180242649830043,0.26666666666666666,0,0.875
InfoBO,4,13,after,1.4545103079609605,1.4545103079609605,0.5666666666666667,0.8292290978409833,0.47887544425531403,0.633164101187955,0.4211076031121972,0.3785159373311675,0.48333333333333334,0,0.875
InfoBO,4,14,after,0.5532018901887912,0.5532018901887912,0.36666666666666664,0.5208475279975362,1.0528190376300497,0.19456023980586085,0.34609835477667406,0.2895972067830218,0.2833333333333333,0,0.875
InfoBO,4,15,after,0.6394722189501592,0.6394722189501592,0.21666666666666667,0.5586911847630034,1.0823238102273942,0.6794828823987829,0.5471110808525492,0.4476626595519605,0.25833333333333336,0,0.875
InfoBO,4,16,after,1.5322693303687174,1.5322693303687174,0.6083333333333333,0.8429070642531438,0.4154700053582607,0.6631743242758068,0.44656082475266684,0.42018740722499215,0.39166666666666666,0,0.875
InfoBO,4,17,after,1.1660645285062718,1.1660645285062718,0.6416666666666667,0.8038846019672901,0.4925245601659575,0.12219161592858374,0.5140867543527095,0.37642090190355654,0.35833333333333334,0,0.875
InfoBO,4,18,after,1.2003922518735402,1.2003922518735402,0.6416666666666667,0.7390005759107285,0.5765351945829674,0.10778984575989309,0.13698749934305082,0.24999836754877194,0.325,0,0.875
InfoBO,4,19,after,0.33412860770152625,0.33412860770152625,0.275,0.5105482395527445,1.0693655226706533,0.12462991304109095,0.5082976310649708,0.4343641537697625,0.26666666666666666,0,0.875
InfoBO,4,20,after,1.4702377017763166,1.4702377017763166,0.5583333333333333,0.8369471926074858,0.4369764390028201,0.617693949161179,0.3725517873809643,0.38539272759988774,0.3333333333333333,0,0.875
InfoBO,4,21,after,0.2592051030761069,0.2592051030761069,0.20833333333333334,0.4314731767245317,1.0578403402119154,0.21282973339769726,0.45427477020464657,0.4452574225585174,0.24166666666666667,0,0.875
InfoBO,4,22,after,0.4159478453662157,0.4159478453662157,0.30833333333333335,0.5033596323105213,1.0155332097040195,0.16617419406100986,0.4617244768368347,0.4260756570905759,0.2,0,0.875
InfoBO,4,23,after,0.07672538016892194,0.07672538016892194,0.15,0.3677530641458803,1.333145883032686,0.1272711450432139,0.2919044041923731,0.3010297259907723,0.2833333333333333,0,0.875
